sentence_id,group,target,sentence,layer,h000,h001,h002,h003,h004,h005,h006,h007,h008,h009,h010,h011,h012,h013,h014,h015,h016,h017,h018,h019,h020,h021,h022,h023,h024,h025,h026,h027,h028,h029,h030,h031,h032,h033,h034,h035,h036,h037,h038,h039,h040,h041,h042,h043,h044,h045,h046,h047,h048,h049,h050,h051,h052,h053,h054,h055,h056,h057,h058,h059,h060,h061,h062,h063,h064,h065,h066,h067,h068,h069,h070,h071,h072,h073,h074,h075,h076,h077,h078,h079,h080,h081,h082,h083,h084,h085,h086,h087,h088,h089,h090,h091,h092,h093,h094,h095,h096,h097,h098,h099,h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h111,h112,h113,h114,h115,h116,h117,h118,h119,h120,h121,h122,h123,h124,h125,h126,h127,h128,h129,h130,h131,h132,h133,h134,h135,h136,h137,h138,h139,h140,h141,h142,h143,h144,h145,h146,h147,h148,h149,h150,h151,h152,h153,h154,h155,h156,h157,h158,h159,h160,h161,h162,h163,h164,h165,h166,h167,h168,h169,h170,h171,h172,h173,h174,h175,h176,h177,h178,h179,h180,h181,h182,h183,h184,h185,h186,h187,h188,h189,h190,h191,h192,h193,h194,h195,h196,h197,h198,h199,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,h228,h229,h230,h231,h232,h233,h234,h235,h236,h237,h238,h239,h240,h241,h242,h243,h244,h245,h246,h247,h248,h249,h250,h251,h252,h253,h254,h255,h256,h257,h258,h259,h260,h261,h262,h263,h264,h265,h266,h267,h268,h269,h270,h271,h272,h273,h274,h275,h276,h277,h278,h279,h280,h281,h282,h283,h284,h285,h286,h287,h288,h289,h290,h291,h292,h293,h294,h295,h296,h297,h298,h299,h300,h301,h302,h303,h304,h305,h306,h307,h308,h309,h310,h311,h312,h313,h314,h315,h316,h317,h318,h319,h320,h321,h322,h323,h324,h325,h326,h327,h328,h329,h330,h331,h332,h333,h334,h335,h336,h337,h338,h339,h340,h341,h342,h343,h344,h345,h346,h347,h348,h349,h350,h351,h352,h353,h354,h355,h356,h357,h358,h359,h360,h361,h362,h363,h364,h365,h366,h367,h368,h369,h370,h371,h372,h373,h374,h375,h376,h377,h378,h379,h380,h381,h382,h383,h384,h385,h386,h387,h388,h389,h390,h391,h392,h393,h394,h395,h396,h397,h398,h399,h400,h401,h402,h403,h404,h405,h406,h407,h408,h409,h410,h411,h412,h413,h414,h415,h416,h417,h418,h419,h420,h421,h422,h423,h424,h425,h426,h427,h428,h429,h430,h431,h432,h433,h434,h435,h436,h437,h438,h439,h440,h441,h442,h443,h444,h445,h446,h447,h448,h449,h450,h451,h452,h453,h454,h455,h456,h457,h458,h459,h460,h461,h462,h463,h464,h465,h466,h467,h468,h469,h470,h471,h472,h473,h474,h475,h476,h477,h478,h479,h480,h481,h482,h483,h484,h485,h486,h487,h488,h489,h490,h491,h492,h493,h494,h495,h496,h497,h498,h499,h500,h501,h502,h503,h504,h505,h506,h507,h508,h509,h510,h511,h512,h513,h514,h515,h516,h517,h518,h519,h520,h521,h522,h523,h524,h525,h526,h527,h528,h529,h530,h531,h532,h533,h534,h535,h536,h537,h538,h539,h540,h541,h542,h543,h544,h545,h546,h547,h548,h549,h550,h551,h552,h553,h554,h555,h556,h557,h558,h559,h560,h561,h562,h563,h564,h565,h566,h567,h568,h569,h570,h571,h572,h573,h574,h575,h576,h577,h578,h579,h580,h581,h582,h583,h584,h585,h586,h587,h588,h589,h590,h591,h592,h593,h594,h595,h596,h597,h598,h599,h600,h601,h602,h603,h604,h605,h606,h607,h608,h609,h610,h611,h612,h613,h614,h615,h616,h617,h618,h619,h620,h621,h622,h623,h624,h625,h626,h627,h628,h629,h630,h631,h632,h633,h634,h635,h636,h637,h638,h639,h640,h641,h642,h643,h644,h645,h646,h647,h648,h649,h650,h651,h652,h653,h654,h655,h656,h657,h658,h659,h660,h661,h662,h663,h664,h665,h666,h667,h668,h669,h670,h671,h672,h673,h674,h675,h676,h677,h678,h679,h680,h681,h682,h683,h684,h685,h686,h687,h688,h689,h690,h691,h692,h693,h694,h695,h696,h697,h698,h699,h700,h701,h702,h703,h704,h705,h706,h707,h708,h709,h710,h711,h712,h713,h714,h715,h716,h717,h718,h719,h720,h721,h722,h723,h724,h725,h726,h727,h728,h729,h730,h731,h732,h733,h734,h735,h736,h737,h738,h739,h740,h741,h742,h743,h744,h745,h746,h747,h748,h749,h750,h751,h752,h753,h754,h755,h756,h757,h758,h759,h760,h761,h762,h763,h764,h765,h766,h767
0,dog,dog,The dog chased a ball across the field.,0,-0.15632985532283783,0.664699137210846,0.3522562086582184,-0.1775616705417633,-0.32388049364089966,0.16618789732456207,0.5097424387931824,0.7347123622894287,1.06183660030365,-0.013634342700242996,-0.3584798574447632,-0.6578359007835388,-0.8300999999046326,-0.12445375323295593,-0.4610982835292816,-1.2251064777374268,0.7324271202087402,-0.13113360106945038,-0.02405495010316372,0.9334380626678467,0.40289226174354553,-0.9175997972488403,-0.8201217651367188,-0.1833561807870865,0.8249788880348206,0.04673547297716141,-0.09102294594049454,0.7002999782562256,-0.004057294223457575,-1.2356023788452148,0.6404866576194763,-0.10430698841810226,-1.5105085372924805,0.43051081895828247,0.18434172868728638,0.6023708581924438,-0.3216278553009033,-0.1049945056438446,-0.5869856476783752,-0.11134644597768784,0.6367147564888,0.536506175994873,0.13292860984802246,0.12338749319314957,0.47568458318710327,-0.06947377324104309,0.21195347607135773,0.12953537702560425,1.8961421251296997,-0.9991908669471741,0.5148961544036865,0.7706238031387329,-0.1052914410829544,0.6507436037063599,0.2815712094306946,-0.41924118995666504,0.9415802359580994,-0.13617777824401855,-0.5521171689033508,-0.8444637060165405,-0.38002339005470276,0.6974758505821228,-0.10310717672109604,0.48005327582359314,-0.7418226003646851,0.6133389472961426,-0.5654001832008362,0.12548457086086273,-0.5334882736206055,0.37680959701538086,1.2084139585494995,1.2209175825119019,0.5550292134284973,0.310636967420578,-0.18228666484355927,0.3304532766342163,0.9395077228546143,0.14989161491394043,0.23748213052749634,-0.053311463445425034,1.1546378135681152,-1.1591447591781616,-1.0027049779891968,-0.6820058226585388,-0.6625093221664429,0.0370953306555748,0.13942253589630127,-0.5825385451316833,0.46588969230651855,1.0493630170822144,-0.36794281005859375,-0.7375479340553284,-0.17431005835533142,0.9130718111991882,0.039001304656267166,-0.19625945389270782,-0.4193662405014038,-0.4503088593482971,-0.2612956166267395,-0.6061112880706787,-0.14260992407798767,-0.07688841223716736,0.7303136587142944,0.4938768148422241,0.27709850668907166,0.17657487094402313,-0.5635877847671509,-1.168199896812439,-0.0457208976149559,0.9881480932235718,0.6537593007087708,0.7364270091056824,-0.4212135374546051,0.21903440356254578,-0.0022584879770874977,0.5786040425300598,-0.6724185943603516,-0.456227570772171,0.1129227802157402,0.6362513899803162,0.2672424018383026,0.22287790477275848,0.6809070110321045,-0.597944438457489,0.33925679326057434,-0.0155485849827528,-1.0950517654418945,-0.04232919216156006,-0.7340949177742004,0.4366510808467865,-0.4146435856819153,0.3731537163257599,-0.5424802899360657,-0.24859076738357544,0.5539392828941345,0.24480150640010834,0.826057493686676,0.515184760093689,-0.2426052689552307,-1.0711727142333984,-0.2193455696105957,-0.8802964687347412,0.8051913976669312,-0.1074991449713707,-0.6661662459373474,0.0030643250793218613,-0.5895704627037048,0.5200952291488647,-0.5273144841194153,-0.3945126533508301,0.47291597723960876,-1.4041231870651245,0.1773761510848999,-0.9326870441436768,0.35732805728912354,0.2484479695558548,0.5415453910827637,-0.13311071693897247,0.8461683392524719,0.7089928388595581,0.37434062361717224,0.08377481251955032,-0.22339992225170135,0.3328269124031067,-0.09894456714391708,0.0799379050731659,-0.5985373854637146,-0.4972171187400818,-0.7190567255020142,-0.14925573766231537,0.7097866535186768,-1.1346036195755005,0.5442765951156616,0.8854896426200867,-0.08067061007022858,-0.4287841022014618,0.546891987323761,0.12313250452280045,-0.27800777554512024,0.3359108865261078,0.15188629925251007,0.7263422012329102,-0.4926815927028656,0.2074587643146515,0.47885915637016296,-0.5843101739883423,-0.3478901982307434,-0.010007737204432487,0.6649727821350098,-0.7743403911590576,-1.0830692052841187,-0.16449400782585144,0.615299642086029,-0.14233115315437317,0.9511226415634155,-0.30305981636047363,0.719646692276001,0.15576277673244476,0.47118496894836426,0.2687084972858429,0.28610461950302124,-0.49015378952026367,0.2241726964712143,0.3205145299434662,0.1022081971168518,-0.02696729265153408,0.07559242844581604,0.27469077706336975,0.44090980291366577,-0.17723755538463593,-0.4893192648887634,-0.21607635915279388,0.8534867167472839,1.4214756488800049,-0.15323902666568756,0.10612866282463074,-0.411488801240921,0.8297361731529236,-0.1887364685535431,-0.013791983015835285,-1.031588077545166,-0.011264474131166935,-0.03181967884302139,1.249130129814148,-0.5607867240905762,-0.13737618923187256,0.7376675605773926,0.044261399656534195,0.8139055967330933,0.2207489311695099,-0.03386003151535988,-1.417934775352478,-0.9288272261619568,0.6063861846923828,-1.1483501195907593,0.3882676362991333,0.19689318537712097,1.0106877088546753,0.39026662707328796,-0.5924820303916931,0.20897042751312256,-0.4196094870567322,-0.5612828731536865,-0.31133538484573364,-0.7928171753883362,0.4382931590080261,-0.24843643605709076,0.019450323656201363,-0.047075431793928146,0.21525928378105164,0.7197381258010864,-1.9293824434280396,1.1386971473693848,-0.04058146849274635,-0.5142511129379272,-0.5813784003257751,0.44018274545669556,-0.07682797312736511,0.08507059514522552,-0.8259435892105103,0.061147820204496384,-1.5330183506011963,-0.5382154583930969,-0.9591783285140991,0.6464170813560486,0.5867533087730408,-0.29336607456207275,0.11009882390499115,0.3081490695476532,-0.5855852365493774,0.7554481625556946,0.6168727278709412,0.12389780580997467,-0.37721630930900574,-0.00931162666529417,0.06801290810108185,0.6121522188186646,-0.13280923664569855,-0.6638206839561462,0.2340087741613388,0.32205259799957275,0.10274642705917358,0.11859773099422455,0.028081759810447693,-0.5367218852043152,-0.3509148955345154,-0.3164012134075165,-0.1571941077709198,-0.1792277991771698,0.07362816482782364,-0.4914269745349884,0.12772250175476074,-1.2902010679244995,-0.4069853723049164,-0.13176463544368744,0.45424124598503113,-0.7663421034812927,-0.5950087904930115,-0.33093371987342834,0.49260127544403076,0.7705819010734558,-0.14532120525836945,1.5838618278503418,-0.0723099634051323,0.5184025764465332,-0.770309567451477,0.3848429024219513,-0.12037111073732376,0.40493884682655334,-0.4437164068222046,-0.4768425524234772,0.3236273527145386,-0.7687411308288574,-0.05454264208674431,0.7219322323799133,0.6052358746528625,-0.09402857720851898,-0.08079387992620468,0.31089526414871216,0.11122101545333862,1.2534066438674927,0.8306066989898682,-0.07354525476694107,0.039284925907850266,-0.748018205165863,-0.2384568601846695,-0.25010669231414795,0.7635515332221985,0.1624794751405716,0.7732822299003601,-0.7266508936882019,0.13460217416286469,0.07807837426662445,0.8491256833076477,-0.8854291439056396,0.02131314016878605,-1.1329801082611084,-1.419608473777771,0.7015278339385986,-0.7470706701278687,0.8797081112861633,-0.10682059079408646,-0.03757370635867119,-0.30046865344047546,0.08423183113336563,-0.719487190246582,-0.6215143203735352,0.29725608229637146,-0.04000801593065262,1.2693852186203003,0.5393601655960083,0.5026640295982361,-0.5183359980583191,0.10527889430522919,0.01697349175810814,0.7492128610610962,0.06817697733640671,0.26466184854507446,-0.48882248997688293,0.7919610738754272,-0.652390718460083,-0.5036196112632751,0.20780175924301147,-0.17910099029541016,0.9444577693939209,-0.770560085773468,-0.10120612382888794,0.6391396522521973,-0.6072983741760254,0.2373233288526535,1.0387356281280518,-0.7005036473274231,0.1186293512582779,-0.04729616641998291,-0.38808542490005493,-0.5137607455253601,-1.0760886669158936,-0.30349770188331604,0.20496204495429993,0.811401903629303,-0.9338775277137756,-0.4948371648788452,0.10923835635185242,-0.13373811542987823,0.11139499396085739,0.8153113126754761,0.13185514509677887,1.1613599061965942,0.044324539601802826,0.8351367712020874,-0.22300724685192108,-0.42953968048095703,-0.8713713884353638,-0.576312780380249,-0.634657084941864,-0.10962297767400742,-0.2663380205631256,-0.7979421019554138,0.11597604304552078,0.8547542691230774,-0.030511226505041122,0.12866581976413727,-0.5752729177474976,0.6012118458747864,0.24357421696186066,-0.14981499314308167,0.31063762307167053,0.1599665880203247,-0.014545527286827564,0.4410508871078491,0.7940189838409424,0.12282833456993103,-0.2108980119228363,-0.24081213772296906,-0.3714592754840851,0.9793909788131714,1.1835057735443115,0.26432865858078003,0.3014660179615021,0.13416919112205505,-0.4880093038082123,0.2096736580133438,-0.9708535671234131,0.9328452944755554,0.4628942608833313,0.7456427216529846,-1.1333283185958862,0.8812664151191711,-1.0456416606903076,-0.13284717500209808,-0.7520590424537659,0.3300718367099762,0.5768442749977112,-0.18177169561386108,0.12359092384576797,0.4724380671977997,-0.5843853950500488,0.712181568145752,-0.15188714861869812,-0.7483022809028625,0.3235125243663788,0.8619513511657715,-0.08570992201566696,-0.4856683611869812,0.0595548190176487,-1.0662822723388672,1.0376770496368408,-1.4798634052276611,-0.5660918951034546,-0.18448975682258606,-0.3097037672996521,0.48290878534317017,0.1047663688659668,-1.0466678142547607,-0.6195665001869202,-0.807557225227356,-0.06105780228972435,-0.576278567314148,-0.30784639716148376,-1.261167287826538,0.43652239441871643,1.325215458869934,0.24558588862419128,0.008049730211496353,-0.21951992809772491,0.35408565402030945,-0.11806423217058182,-0.8077315092086792,-0.5547506809234619,0.42450734972953796,0.38533565402030945,-0.3209047019481659,0.1342618465423584,0.3588005006313324,0.3012770116329193,0.3777376115322113,0.26515576243400574,0.31187543272972107,0.0801800936460495,-0.9374774694442749,-0.31515294313430786,0.28899675607681274,0.04982192814350128,0.20978277921676636,-1.0647928714752197,-0.32578226923942566,0.8552008271217346,1.2143559455871582,-0.17947886884212494,-0.059552937746047974,-0.28062066435813904,0.3557822108268738,0.5706904530525208,1.8825758695602417,0.06273578107357025,0.19008588790893555,0.0626550018787384,0.4226456582546234,0.08906592428684235,0.28823354840278625,-0.001146192429587245,0.3080281615257263,-0.26030847430229187,-0.9826314449310303,0.30795973539352417,0.5289982557296753,0.4473647475242615,0.03936326503753662,-0.3953605592250824,0.4150848686695099,0.6234573721885681,-0.2658858001232147,-0.30668905377388,0.13183379173278809,-0.4491567611694336,0.9390020370483398,-0.11022476106882095,0.07753107696771622,-1.343930721282959,0.2996574342250824,-0.49763578176498413,-0.5549196600914001,-1.2800880670547485,-0.17723773419857025,-0.6095934510231018,-0.30452489852905273,0.20327836275100708,0.7861578464508057,0.20315635204315186,-0.6461364030838013,-0.7176739573478699,-0.2996244728565216,-0.2845097780227661,0.22906576097011566,-0.8865182995796204,0.42185622453689575,0.6809968948364258,0.09010491520166397,-0.5931987762451172,-0.9087678790092468,0.2602900266647339,-1.2875306606292725,0.2833938002586365,0.00839807279407978,0.6152052879333496,-0.1978474259376526,-1.590582013130188,-0.3546225130558014,0.20099081099033356,0.24457032978534698,0.9752115607261658,0.7354738712310791,0.552316427230835,-0.18292000889778137,-1.2481372356414795,-0.5506782531738281,-0.005657156463712454,-0.30329084396362305,0.4616628587245941,0.1271691769361496,-0.7176697254180908,-0.8438141345977783,1.0306416749954224,1.1819732189178467,0.5270715951919556,-1.1291418075561523,-0.4017455577850342,0.40355491638183594,-0.19782739877700806,-0.41992032527923584,0.39028874039649963,0.3022717237472534,-1.2389310598373413,0.22625510394573212,-0.367438942193985,0.12348521500825882,-0.2830120027065277,-1.1414194107055664,0.4875221848487854,1.488089919090271,0.31072282791137695,0.3766705393791199,-0.5212869644165039,0.02272694744169712,0.37802132964134216,-0.40174973011016846,1.4730892181396484,0.23822864890098572,-0.4049619436264038,-0.9185664653778076,-0.46575069427490234,0.1312423199415207,0.35856255888938904,-0.7174828052520752,-0.04982376471161842,-0.26595738530158997,0.5927908420562744,0.5243901014328003,0.3466222286224365,0.7842457890510559,0.5331004858016968,-0.3832208514213562,0.32696765661239624,-0.25750917196273804,-0.05747413635253906,-0.10187150537967682,-0.9916398525238037,0.9920862317085266,-1.190700888633728,-1.0043330192565918,-0.8745678067207336,0.5615221858024597,-0.981838583946228,-0.009396535344421864,0.12770894169807434,0.7253085970878601,0.3204008638858795,-0.9088338017463684,0.5508677363395691,-0.09788849204778671,0.8239365220069885,-0.18331660330295563,-0.5109613537788391,0.16235142946243286,0.7207557559013367,-0.33570700883865356,0.17614701390266418,0.7189899682998657,-0.22159478068351746,0.37945929169654846,0.06614213436841965,0.5418300628662109,-0.5470495820045471,0.13906598091125488,0.4528939723968506,0.10249553620815277,-0.20485717058181763,-0.9619668126106262,-0.14699618518352509,-0.31105801463127136,0.6012264490127563,0.43967118859291077,-0.4576139450073242,0.9567180275917053,-0.49978893995285034,-0.767569363117218,-0.24429959058761597,-0.385810524225235,0.47494813799858093,0.4525097608566284,-0.8206131458282471,-0.7468918561935425,-0.4195626676082611,-0.3644939363002777,-0.05701306462287903,-0.14750298857688904,1.5654256343841553,1.4239660501480103,-0.7628998160362244,-0.3657582104206085,-0.21216155588626862,-0.2595246434211731,-0.2801358103752136,-0.19560950994491577,0.15823864936828613,-0.7936196327209473,0.20888519287109375,-0.6544100046157837,0.02742401696741581,-0.06612800061702728,0.2457733154296875,-1.369895100593567,0.3428455889225006,-0.17385725677013397,0.8094788193702698,0.6272215247154236,0.7364466786384583,0.15051695704460144,-0.08033977448940277,0.7988934516906738,0.5439044833183289,0.7914409041404724,0.5595168471336365,-0.2185564637184143,-0.07419092953205109,-1.248014211654663,1.0827974081039429,0.16726312041282654,-0.9021910429000854,0.41107916831970215,0.023780900985002518,-0.26542654633522034,-0.24599793553352356,0.8322701454162598,-0.569406270980835,0.8728516697883606,-0.16317859292030334,1.1101775169372559,0.731525719165802,0.08315318077802658,0.4193478226661682,-0.7180611491203308,0.42448875308036804,-1.0856794118881226,0.5786260366439819,-0.5387800335884094,0.5644311904907227,-0.44040679931640625,0.26891112327575684,-0.6029936075210571,-0.006640689447522163,-0.603283166885376,0.5898903608322144,-0.6150063872337341,-0.025025876238942146,0.21481162309646606,0.37521469593048096,1.0581966638565063,0.5848618745803833,0.03208627924323082,0.06920846551656723,-0.3588813245296478,0.1420721411705017,0.7405955195426941,-0.1426769495010376,-0.5342420339584351,0.24895086884498596,0.05614742636680603,-0.025816399604082108,-0.46165257692337036,-0.19473275542259216,-0.1992870569229126,0.1741984337568283,-0.7278242707252502,0.06562766432762146,0.7741905450820923,-0.37905067205429077,-0.3098266124725342,0.5496808886528015,0.42242124676704407,-0.26768046617507935,-0.42651668190956116,0.8327401280403137,0.23480047285556793,0.03969384357333183,-0.20748215913772583,-0.7488786578178406,0.44298627972602844,-0.1944267749786377,0.2917691767215729,0.358842670917511,0.6266083121299744,0.5219486951828003,0.16899900138378143,-0.7830729484558105,0.4624585807323456,0.059473466128110886,0.995754063129425,-0.043196167796850204,0.11954379826784134,-0.8189778327941895,1.3515241146087646,-0.2590895891189575,0.3279498517513275,-1.7682641744613647,-0.2998603284358978,0.26650863885879517,0.49997350573539734
